State,District Name,Market
Maharashtra,Sholapur,Akkalkot
Maharashtra,Sholapur,Karmala
Maharashtra,Sholapur,Mohol
Maharashtra,Sholapur,Akluj
Maharashtra,Sholapur,Kurdwadi
Maharashtra,Sholapur,Pandharpur
Maharashtra,Sholapur,Barshi
Maharashtra,Sholapur,Kurdwadi(Modnimb)
Maharashtra,Sholapur,Sangola
Maharashtra,Sholapur,Barshi(Vairag)
Maharashtra,Sholapur,Mangal Wedha
Maharashtra,Sholapur,Solapur
Maharashtra,Sholapur,Dudhani
Maharashtra,Sindhudurg,Sindhudurg
Maharashtra,Thane,Bhivandi
Maharashtra,Thane,Kalyan(Cattle Market)
Maharashtra,Thane,Shahapur
Maharashtra,Thane,Dahanu
Maharashtra,Thane,Murbad
Maharashtra,Thane,Ulhasnagar
Maharashtra,Thane,Kalyan
Maharashtra,Thane,Palghar
Maharashtra,Thane,Vasai
Maharashtra,Vashim,Karanja
Maharashtra,Vashim,Manora
Maharashtra,Vashim,Washim
Maharashtra,Vashim,Malegaon(Vashim)
Maharashtra,Vashim,Risod
Maharashtra,Vashim,Washim(Ansing)
Maharashtra,Vashim,Mangrulpeer
Maharashtra,Wardha,Arvi
Maharashtra,Wardha,Hinganghat
Maharashtra,Wardha,Sindi
Maharashtra,Wardha,Ashti
Maharashtra,Wardha,Pulgaon
Maharashtra,Wardha,Sindi(Selu)
Maharashtra,Wardha,Ashti(Karanja)
Maharashtra,Wardha,Samudrapur
Maharashtra,Wardha,Wardha
Maharashtra,Yavatmal,Aarni
Maharashtra,Yavatmal,Kalamb
Maharashtra,Yavatmal,Ralegaon
Maharashtra,Yavatmal,Babhulgaon
Maharashtra,Yavatmal,Mahagaon
Maharashtra,Yavatmal,Umarked(Danki)
Maharashtra,Yavatmal,Bori Arab
Maharashtra,Yavatmal,Maregoan
Maharashtra,Yavatmal,Umarkhed
Maharashtra,Yavatmal,Darwha
Maharashtra,Yavatmal,Ner Parasopant
Maharashtra,Yavatmal,Vani
Maharashtra,Yavatmal,Digras
Maharashtra,Yavatmal,Pandhakawada
Maharashtra,Yavatmal,Yeotmal
Maharashtra,Yavatmal,Ghatanji
Maharashtra,Yavatmal,Pusad
Maharashtra,Yavatmal,ZariZamini
Manipur,Bishnupur,Bishenpur
Manipur,Chandel,Moreh
Manipur,Imphal East,Lamlong Bazaar
Manipur,Imphal West,Imphal
Manipur,Thoubal,Thoubal
Meghalaya,East Garo Hills,Williamnagar
Meghalaya,East Jaintia Hills,Khliehriat
Meghalaya,East Khasi Hills,Mawiong Regulated Market
Meghalaya,East Khasi Hills,Shillong
Meghalaya,East Khasi Hills,Sohra
Meghalaya,Nongpoh (R-Bhoi),Nongpoh (R-Bhoi)
Meghalaya,South Garo Hills,Baghmara
Meghalaya,South Garo Hills,Gasuapara
Meghalaya,South West Garo Hills,Ampati
Meghalaya,South West Khasi Hills,Mawkyrwat
Meghalaya,West Garo Hills,Dadengiri
Meghalaya,West Garo Hills,Rongram
Meghalaya,West Garo Hills,Tura
Meghalaya,West Garo Hills,Garobadha
Meghalaya,West Jaintia Hills,Dawki
Meghalaya,West Jaintia Hills,Laskein
Meghalaya,West Jaintia Hills,Wahiajer
Meghalaya,West Jaintia Hills,Jowai
Meghalaya,West Khasi Hills,Nongstoin
Mizoram,Aizawl,Champhai
Mizoram,Aizawl,New Market Aizawl
Mizoram,Lungli,Super Market Lungli (Bara Bazar)
Nagaland,Dimapur,4th Mile Dimapur
Nagaland,Dimapur,Dimapur
Nagaland,Dimapur,Niuland
Nagaland,Kiphire,Kipheri
Nagaland,Kohima,Jalukie
Nagaland,Kohima,Kohima
Nagaland,Kohima,Tseminyu
Nagaland,Longleng,Longleng
Nagaland,Mokokchung,Mangkolemba
Nagaland,Mokokchung,Mokokchung Town
Nagaland,Mokokchung,Tuli
Nagaland,Peren,Tenning
Nagaland,Phek,Pfatsero
Nagaland,Phek,Phek
Nagaland,Tuensang,Tuensang
Nagaland,Wokha,Baghry
Nagaland,Wokha,Wokha Town
Nagaland,Zunheboto,Ghathashi
Nagaland,Zunheboto,Zunheboto
NCT of Delhi,Delhi,Azadpur
NCT of Delhi,Delhi,Keshopur
NCT of Delhi,Delhi,Narela
NCT of Delhi,Delhi,"Fish,Poultry & Egg Market, Gazipur"
NCT of Delhi,Delhi,Najafgarh
NCT of Delhi,Delhi,Shahdara
NCT of Delhi,Delhi,"Flower Market,Gazipur"
Odisha,Angul,Angaura
Odisha,Angul,Angul(Atthamallick)
Odisha,Angul,Pallahara
Odisha,Angul,Angul
Odisha,Angul,Angul(Jarapada)
Odisha,Angul,Talcher
Odisha,Balasore,Bampada
Odisha,Balasore,Jaleswar
Odisha,Balasore,Nilagiri
Odisha,Balasore,Barikpur
Odisha,Bargarh,Attabira
Odisha,Bargarh,Bargarh(Barapalli)
Odisha,Bargarh,Padampur
Odisha,Bargarh,Bargarh
Odisha,Bargarh,Godabhaga
Odisha,Bargarh,Sohela
Odisha,Bhadrak,Bhadrak
Odisha,Bhadrak,Chandabali
Odisha,Bhadrak,Sahidngar
Odisha,Bolangir,Bolangir
Odisha,Bolangir,Kantabaji
Odisha,Bolangir,Tusura
Odisha,Bolangir,Bolangir(Patnagarh)
Odisha,Boudh,Boudh
Odisha,Boudh,Khunthabandha
Odisha,Cuttack,Athagarh
Odisha,Cuttack,Kendupatna
Odisha,Cuttack,Kendupatna(Niali)
Odisha,Cuttack,Banki
Odisha,Deogarh,Deogarh
Odisha,Deogarh,Tileibani
Odisha,Dhenkanal,Dhenkanal
Odisha,Dhenkanal,Kamakhyanagar
Odisha,Dhenkanal,Mottagaon
Odisha,Dhenkanal,Hindol
Odisha,Gajapati,Kasinagar
Odisha,Gajapati,Parlakhemundi
Odisha,Ganjam,Bhanjanagar
Odisha,Ganjam,Digapahandi
Odisha,Ganjam,Hinjilicut
Odisha,Jagatsinghpur,Jagatsinghpur
Odisha,Jagatsinghpur,Rahama
Odisha,Jajpur,Jajpur
Odisha,Jajpur,Jhumpura
Odisha,Jharsuguda,Jharsuguda
Odisha,Kalahandi,Bhawanipatna
Odisha,Kalahandi,Kalahandi(Dharamagarh)
Odisha,Kalahandi,Mukhiguda
Odisha,Kalahandi,Junagarh
Odisha,Kalahandi,Kesinga
Odisha,Kandhamal,Kandhamal
Odisha,Kandhamal,Tikabali
Odisha,Kendrapara,Chatta Krushak Bazar
Odisha,Kendrapara,Kendrapara
Odisha,Kendrapara,Pattamundai
Odisha,Kendrapara,Gopa
Odisha,Kendrapara,Kendrapara(Marshaghai)
Odisha,Keonjhar,Anandapur
Odisha,Keonjhar,Keonjhar
Odisha,Keonjhar,Keonjhar(Jhumpura)
Odisha,Keonjhar,Champua
Odisha,Keonjhar,Keonjhar(Dhekikote)
Odisha,Keonjhar,Saharpada
Odisha,Khurda,Aiginia Mandi
Odisha,Khurda,Damana Hat
Odisha,Khurda,Jatni
Odisha,Khurda,Balugaon
Odisha,Khurda,Garadipanchan
Odisha,Khurda,Pratap Rudrapur
Odisha,Koraput,Jeypore
Odisha,Koraput,Koraput
Odisha,Koraput,Koraput(Semilguda)
Odisha,Koraput,Jeypore(Kotpad)
Odisha,Malkangiri,Malkanagiri
Odisha,Malkangiri,Malkangiri(Korakunda)
Odisha,Mayurbhanja,Baripada
Odisha,Mayurbhanja,Chuliaposi
Odisha,Mayurbhanja,Saraskana
Odisha,Mayurbhanja,Betnoti
Odisha,Mayurbhanja,Karanjia
Odisha,Mayurbhanja,Udala
Odisha,Nayagarh,Bahadajholla
Odisha,Nayagarh,Sarankul
Odisha,Nowarangpur,Nabarangpur(Umerkote)
Odisha,Nowarangpur,Nawarangpur
Odisha,Nuapada,Khariar
Odisha,Nuapada,Khariar Road
Odisha,Puri,Dumal
Odisha,Puri,Nimapara
Odisha,Puri,Sakhigopal
Odisha,Puri,Gabadkunda
Odisha,Puri,Puri(Brahmagiri)
Odisha,Rayagada,Gunpur
Odisha,Rayagada,Rayagada
Odisha,Rayagada,Rayagada(Muniguda)
Odisha,Sambalpur,Gosala
Odisha,Sambalpur,Rairakhol
Odisha,Sambalpur,Sambalpur
Odisha,Sambalpur,Kuchinda
Odisha,Sambalpur,Sahaspur
Odisha,Sonepur,Birmaharajpur
Odisha,Sonepur,Dungurapalli
Odisha,Sonepur,Pandkital
Odisha,Sundergarh,Bonai
Odisha,Sundergarh,Panposh
Odisha,Sundergarh,Sargipali
Pondicherry,Karaikal,Karaikal
Pondicherry,Pondicherry,Madagadipet
Pondicherry,Pondicherry,Thattanchavady
Pondicherry,Pondicherry,Yanam
Punjab,Amritsar,Ajnala
Punjab,Amritsar,Amritsar(Takharpura)
Punjab,Amritsar,Majitha
Punjab,Amritsar,Ajnala (Sudhar)
Punjab,Amritsar,Attari
Punjab,Amritsar,Mehta
Punjab,Amritsar,Amritsar
Punjab,Amritsar,Chogawan
Punjab,Amritsar,Rayya
Punjab,Amritsar,Amritsar(Amritsar Mewa Mandi)
Punjab,Amritsar,Gehri
Punjab,Amritsar,Rayya(Sathiala)
Punjab,Amritsar,Amritsar(Chehreta)
Punjab,Amritsar,Gehri(Jandiala mandi)
Punjab,Barnala,Barnala
Punjab,Barnala,Dhanula (Kaleke)
Punjab,Barnala,Tapa
Punjab,Barnala,Bhadaur
Punjab,Barnala,Mehal Kalan
Punjab,Barnala,Tapa(Sadar Bazar)
Punjab,Barnala,Bhadaur(Sehna)
Punjab,Barnala,Mehal Kallan (ChananWal)
Punjab,Barnala,Tapa(Tapa Mandi)
Punjab,Barnala,Dhanaula
Punjab,Bhatinda,Bathinda
Punjab,Bhatinda,Goniana(Mehma Sarja)
Punjab,Bhatinda,Rampuraphul(Mehraj)
Punjab,Bhatinda,Bhagta Bhai Ka
Punjab,Bhatinda,Maur
Punjab,Bhatinda,Rampuraphul(Nabha Mandi)
Punjab,Bhatinda,Bhagta Bhai Ka (Jalal)
Punjab,Bhatinda,Raman
Punjab,Bhatinda,Sangat
Punjab,Bhatinda,Bhagta Bhai Ka (Kalyansukha)
Punjab,Bhatinda,Rampura Phul
Punjab,Bhatinda,Talwandi Sabo
Punjab,Bhatinda,Bhagta Bhai Ka(Kotha Guru Ka)
Punjab,Bhatinda,Rampuraphul(Bhai Rupan)
Punjab,Bhatinda,Talwandi Sabo(Kot Fatta)
Punjab,Bhatinda,Bhucho
Punjab,Bhatinda,Rampuraphul(Chowke)
Punjab,Bhatinda,Talwandi Sabo(Shekhupura)
Punjab,Bhatinda,Goniana
Punjab,Bhatinda,Rampuraphul(Dhapali)
Punjab,Faridkot,Faridkot
Punjab,Faridkot,Jaitu
Punjab,Faridkot,Kotkapura
Punjab,Faridkot,Faridkot (Kotsukhian)
Punjab,Faridkot,Jaitu(Bajakhana)
Punjab,Faridkot,Sadiq
Punjab,Faridkot,Faridkot (Machakikalan)
Punjab,Fatehgarh,Amloh
Punjab,Fatehgarh,Chanarthal
Punjab,Fatehgarh,Khamano (Sanghol)
Punjab,Fatehgarh,Amloh(Gobind Garh Mandi)
Punjab,Fatehgarh,Khamano
Punjab,Fatehgarh,Sirhind
Punjab,Fatehgarh,Bassi Pathana
Punjab,Fazilka,Abohar
Punjab,Fazilka,Fazilka (Ladhuka)
Punjab,Fazilka,Jalalabad
Punjab,Fazilka,Fazilka
Punjab,Ferozpur,Ferozepur Cantt(Jhok Harihar)
Punjab,Ferozpur,Makhu
Punjab,Ferozpur,Mamdot(Tibbi Khurd)
Punjab,Ferozpur,"Ferozepur Cantt, (Sadehasham)"
Punjab,Ferozpur,Mallanwala
Punjab,Ferozpur,Talwandi Bhai
Punjab,Ferozpur,Ferozepur Cantt.
Punjab,Ferozpur,Mallanwala (KhosaDalSinghwala)
Punjab,Ferozpur,Talwandi Bhai(Mudki)
Punjab,Ferozpur,Firozepur City
Punjab,Ferozpur,Mamdot
Punjab,Ferozpur,Zira
Punjab,Ferozpur,Guru Har Sahai
Punjab,Gurdaspur,Batala
Punjab,Gurdaspur,F.G.Churian
Punjab,Gurdaspur,Quadian
Punjab,Gurdaspur,Dera Baba Nanak
Punjab,Gurdaspur,Gurdaspur
Punjab,Gurdaspur,Sri Har Gobindpur
Punjab,Gurdaspur,Dhariwal
Punjab,Gurdaspur,Kahnuwan
Punjab,Gurdaspur,Sri Har Gobindpur(Harechowal)
Punjab,Gurdaspur,Dinanagar
Punjab,Gurdaspur,Kalanaur
Punjab,Hoshiarpur,Dasuya
Punjab,Hoshiarpur,Garhshankar(Saila Khurd)
Punjab,Hoshiarpur,Mukerian
Punjab,Hoshiarpur,Garh Shankar
Punjab,Hoshiarpur,Hoshiarpur
Punjab,Hoshiarpur,Mukerian(Talwara)
Punjab,Hoshiarpur,Garh Shankar(Mahalpur)
Punjab,Hoshiarpur,Hoshiarpur(Chara Mandi)
Punjab,Hoshiarpur,Tanda UrMar (Miani mandi)
Punjab,Hoshiarpur,GarhShankar (Kotfatuhi)
Punjab,Hoshiarpur,Hoshiarpur(Sham Churasi)
Punjab,Hoshiarpur,Tanda Urmur
Punjab,Jalandhar,Adampur
Punjab,Jalandhar,Jalandhar City
Punjab,Jalandhar,Nakodar(Sarih)
Punjab,Jalandhar,Bhogpur
Punjab,Jalandhar,Jalandhar City(Faintan Ganj)
Punjab,Jalandhar,Noor Mehal
Punjab,Jalandhar,Bilga
Punjab,Jalandhar,Jalandhar City(Jalandhar)
Punjab,Jalandhar,Noor Mehal(Kot Badal Khan)
Punjab,Jalandhar,Bilga (Talwan )
Punjab,Jalandhar,Jalandhar City(Kartar Pur Dana mandi)
Punjab,Jalandhar,Phillaur
Punjab,Jalandhar,Goraya
Punjab,Jalandhar,Lohian Khas
Punjab,Jalandhar,Phillaur(Apra Mandi)
Punjab,Jalandhar,Jalandhar Cantt (Jamshedpur Dana Mandi)
Punjab,Jalandhar,Mehatpur
Punjab,Jalandhar,Shahkot
Punjab,Jalandhar,Jalandhar Cantt(Hoshiarpur Road)
Punjab,Jalandhar,Nakodar
Punjab,Jalandhar,Shakot (Malsian)
Punjab,Jalandhar,Jalandhar Cantt.
Punjab,kapurthala,Bhulath
Punjab,kapurthala,Dhilwan
Punjab,kapurthala,Sultanpur
Punjab,kapurthala,Bhulath (Ibrahimaaaaval)
Punjab,kapurthala,Kapurthala
Punjab,kapurthala,Sultanpur Lodhi (Tibba)
Punjab,kapurthala,Bhulath (Nadala)
Punjab,kapurthala,Phagwara
Punjab,Ludhiana,Doraha
Punjab,Ludhiana,Ludhiana
Punjab,Ludhiana,Raikot
Punjab,Ludhiana,Doraha (Dhamot)
Punjab,Ludhiana,Ludhiana(Mandi gill Road)
Punjab,Ludhiana,Raikot (Nathowal)
Punjab,Ludhiana,Doraha (Payal)
Punjab,Ludhiana,Ludhiana(Salem Tabri)
Punjab,Ludhiana,Raikot (Talwandi rai)
Punjab,Ludhiana,Hathur
Punjab,Ludhiana,Machhiwara
Punjab,Ludhiana,Sahnewal
Punjab,Ludhiana,Jagraon
Punjab,Ludhiana,Malaoud (Siar)
Punjab,Ludhiana,Samrala
Punjab,Ludhiana,Khanna
Punjab,Ludhiana,Maloud
Punjab,Ludhiana,Sidhwan Bet
Punjab,Ludhiana,Kila Raipur
Punjab,Ludhiana,Mullanpur
Punjab,Ludhiana,Sidhwan Bet (Lodhiwala)
Punjab,Ludhiana,Killa Raipur (Jodhan)
Punjab,Ludhiana,Mullanpur Dakha (Sawadi)
Punjab,Mansa,Bareta
Punjab,Mansa,Budhlada (Phaphre Bhaike)
Punjab,Mansa,Mansa (Khiala kalan)
Punjab,Mansa,Bhikhi
Punjab,Mansa,Mansa
Punjab,Mansa,Mansa(Ubha Buraj Dhilwan)
Punjab,Mansa,Boha
Punjab,Mansa,Mansa (Bhamekalan)
Punjab,Mansa,Sardulgarh
Punjab,Mansa,Budalada
Punjab,Moga,Ajitwal
Punjab,Moga,Baghapurana
Punjab,Moga,Moga
Punjab,Moga,Ajitwal (Chogawan)
Punjab,Moga,Dharamkot
Punjab,Moga,Nihal Singh Wala
Punjab,Moga,Ajitwal (Dala)
Punjab,Moga,Fatehgarh Panjtoor
Punjab,Moga,Nihal Singh Wala (Himmatpura)
Punjab,Moga,Badhni Kalan
Punjab,Moga,Kot ise Khan
Punjab,Moga,Nihal Singh Wala (Rautan)
Punjab,Moga,Badhni Kallan (Bilaspur)
Punjab,Mohali,Banur
Punjab,Mohali,Dera Bassi
Punjab,Mohali,Kurali
Punjab,Mohali,Banur (Kheragaju)
Punjab,Mohali,Kharar
Punjab,Mohali,Lalru
Punjab,Muktsar,Bariwala
Punjab,Muktsar,Malout
Punjab,Muktsar,Malout (Panniwala)
Punjab,Muktsar,Giddarbaha
Punjab,Muktsar,Malout (Kilianwali)
Punjab,Muktsar,Muktsar
Punjab,Nawanshahr,Balachaur
Punjab,Nawanshahr,Nawan Shahar(Mandi Aur)
Punjab,Nawanshahr,Nawan Shahar(Subzi Mandi)
Punjab,Nawanshahr,Banga
Punjab,Nawanshahr,Nawan Shahar(Mandi Jadla)
Punjab,Nawanshahr,Nawanshahar
Punjab,Nawanshahr,Banga (Kataria)
Punjab,Nawanshahr,Nawan Shahar(MandiRaho)
Punjab,Pathankot,Narot J Singh
Punjab,Pathankot,Pathankot
Punjab,Pathankot,Pathankot (Kanwa)
Punjab,Patiala,Bhadson
Punjab,Patiala,Patiala
Punjab,Patiala,Rajpura
Punjab,Patiala,Dakala
Punjab,Patiala,Patiala(Anaj Mandi Sanaur Road)
Punjab,Patiala,Samana
Punjab,Patiala,Dudhansadhan
Punjab,Patiala,Patiala(New Anaj Mandi)
Punjab,Patiala,Samana(Gajewas)
Punjab,Patiala,Ghanaur
Punjab,Patiala,Patran
Punjab,Patiala,Samana(Kakrala)
Punjab,Patiala,Nabha
Punjab,Patiala,Patran(Ghagga Mandi)
Punjab,Ropar (Rupnagar),Anandpur Sahib
Punjab,Ropar (Rupnagar),Chamkaur Sahib (Bela)
Punjab,Ropar (Rupnagar),Ropar
Punjab,Ropar (Rupnagar),Chamkaur Sahib
Punjab,Ropar (Rupnagar),Morinda
Punjab,Sangrur,Ahmedgarh
Punjab,Sangrur,Dhuri
Punjab,Sangrur,Moonak
Punjab,Sangrur,Amargarh
Punjab,Sangrur,Dirba
Punjab,Sangrur,Sangrur
Punjab,Sangrur,Bhawanigarh
Punjab,Sangrur,Khanauri
Punjab,Sangrur,Sherpur
Punjab,Sangrur,Bhawanigarh (Rampura)
Punjab,Sangrur,Lehra Gaga
Punjab,Sangrur,Sulargharat
Punjab,Sangrur,Cheema
Punjab,Sangrur,Malerkotla
Punjab,Sangrur,Sunam
Punjab,Sangrur,Cheema (Lonogal)
Punjab,Tarntaran,Bhikhiwind
Punjab,Tarntaran,Chabhal
Punjab,Tarntaran,Khemkaran (Amarkot)
Punjab,Tarntaran,Bhikhiwind (Algo)
Punjab,Tarntaran,Harike
Punjab,Tarntaran,Naushera Pannua (Dhotian)
Punjab,Tarntaran,Bhikhiwind (Basarke)
Punjab,Tarntaran,Khadur Sahib
Punjab,Tarntaran,Naushera Pannuan
Punjab,Tarntaran,Bhikhiwind (Marrimegha)
Punjab,Tarntaran,Khadur Sahib(Fetehabad)
Punjab,Tarntaran,Patti
Punjab,Tarntaran,Bhikhiwind (Sursingh)
Punjab,Tarntaran,Khem karan
Punjab,Tarntaran,Tarantaran
Punjab,Tarntaran,Bhikhiwind(Khalra)
Rajasthan,Ajmer,Ajmer (Grain)
Rajasthan,Ajmer,Bijay Nagar
Rajasthan,Ajmer,Madanganj Kishanganj
Rajasthan,Ajmer,Ajmer(F&V)
Rajasthan,Ajmer,Kekri
Rajasthan,Ajmer,Vijay Nagar(Gulabpura)
Rajasthan,Ajmer,Beawar
Rajasthan,Alwar,Alwar
Rajasthan,Alwar,Govindgarh
Rajasthan,Alwar,Kherli
Rajasthan,Alwar,Alwar(FV)
Rajasthan,Alwar,Khairthal
Rajasthan,Alwar,Kishangarhbas
Rajasthan,Alwar,Bahroad
Rajasthan,Alwar,Khedh(Bodaramev)
Rajasthan,Alwar,Sikri
Rajasthan,Alwar,Bansoor
Rajasthan,Alwar,Khedli(laxmangarh)
Rajasthan,Alwar,Tijara
Rajasthan,Banswara,Banswara
Rajasthan,Baran,Anta
Rajasthan,Baran,Baran
Rajasthan,Baran,Nahargarh
Rajasthan,Baran,Atru
Rajasthan,Baran,Chhabra
Rajasthan,Baran,Samraniyan
Rajasthan,Baran,Atru(Kawai Salpura)
Rajasthan,Baran,Chhabra(Chhipabadod)
Rajasthan,Barmer,Balotra
Rajasthan,Barmer,Chohtan
Rajasthan,Barmer,Dhorimanna
Rajasthan,Barmer,Barmer
Rajasthan,Bharatpur,Bayana
Rajasthan,Bharatpur,Deeg
Rajasthan,Bharatpur,Nagar
Rajasthan,Bharatpur,Bharatpur
Rajasthan,Bharatpur,Kama
Rajasthan,Bharatpur,Pahari
Rajasthan,Bharatpur,Bharatpur(Kumer)
Rajasthan,Bharatpur,Nadwai
Rajasthan,Bhilwara,Bhilwara
Rajasthan,Bhilwara,Gangapur
Rajasthan,Bhilwara,Shahpura
Rajasthan,Bhilwara,Bijolia
Rajasthan,Bhilwara,Mandalgarh
Rajasthan,Bikaner,Bajju
Rajasthan,Bikaner,Guda(Godaji)
Rajasthan,Bikaner,Nokha
Rajasthan,Bikaner,Bikaner (Grain)
Rajasthan,Bikaner,Khajuwala
Rajasthan,Bikaner,Pugal Road Bikaner
Rajasthan,Bikaner,Bikaner(F&V)
Rajasthan,Bikaner,Lunkaransar
Rajasthan,Bikaner,Sridungargarh
Rajasthan,Bundi,Bundi
Rajasthan,Bundi,Keshoraipatan
Rajasthan,Bundi,Sumerganj
Rajasthan,Bundi,DEI(Bundi)
Rajasthan,Chittorgarh,Badrisadri
Rajasthan,Chittorgarh,Fatehnagar
Rajasthan,Chittorgarh,Nimbahera
Rajasthan,Chittorgarh,Begu
Rajasthan,Chittorgarh,Kapasan
Rajasthan,Chittorgarh,Pratapgarh
Rajasthan,Chittorgarh,Chittorgarh
Rajasthan,Churu,Churu
Rajasthan,Churu,Sadulpur(ph 3)
Rajasthan,Churu,Sujangarh(Churu)
Rajasthan,Churu,Ratangarh
Rajasthan,Churu,Sardar Shahar
Rajasthan,Dausa,Bandikui
Rajasthan,Dausa,Lalsot
Rajasthan,Dausa,Mahua Mandabar(Mahua)
Rajasthan,Dausa,Dausa
Rajasthan,Dausa,Lalsot(Mandabari)
Rajasthan,Dausa,Mahuwa Mandawar
Rajasthan,Dholpur,Dholpur
Rajasthan,Dungarpur,Dungarpur
Rajasthan,Ganganagar,Anoopgarh
Rajasthan,Ganganagar,Kesarisinghpur
Rajasthan,Ganganagar,Sadulshahar
Rajasthan,Ganganagar,Beenjhwaila
Rajasthan,Ganganagar,Lalgarh Jatan
Rajasthan,Ganganagar,Sri Karanpur
Rajasthan,Ganganagar,Dablirathan
Rajasthan,Ganganagar,Padampur
Rajasthan,Ganganagar,Sri Vijayanagar
Rajasthan,Ganganagar,Gajsinghpur
Rajasthan,Ganganagar,Raisingh Nagar
Rajasthan,Ganganagar,Sriganganagar
Rajasthan,Ganganagar,Gharsana
Rajasthan,Ganganagar,Rawla
Rajasthan,Ganganagar,Sriganganagar(F&V)
Rajasthan,Ganganagar,Jaitsar
Rajasthan,Ganganagar,Ridmalsar
Rajasthan,Hanumangarh,Bhadara
Rajasthan,Hanumangarh,Hanumangarh Town
Rajasthan,Hanumangarh,Rawatsar
Rajasthan,Hanumangarh,Goluwala
Rajasthan,Hanumangarh,Nohar
Rajasthan,Hanumangarh,Sangriya
Rajasthan,Hanumangarh,Hanumangarh
Rajasthan,Hanumangarh,Pilli Banga
Rajasthan,Hanumangarh,Suratgarh
Rajasthan,Jaipur,Bagru
Rajasthan,Jaipur,Jaipur (Grain)
Rajasthan,Jaipur,Kishangarh Renwal
Rajasthan,Jaipur,Chaksu
Rajasthan,Jaipur,Jaipur(Bassi)
Rajasthan,Jaipur,Kotputli
Rajasthan,Jaipur,Chomu
Rajasthan,Jaipur,Jaipur(F&V)
Rajasthan,Jaipur,Rajdhani Mandi (Kukarkheda)
Rajasthan,Jaipur,Chomu(F&V)
Rajasthan,Jaipur,Kishan Renwal(Sambhar)
Rajasthan,Jaipur,Sanganer
Rajasthan,Jaisalmer,Jaisalmer
Rajasthan,Jaisalmer,Mohangarh
Rajasthan,Jalore,Bheenmal(Ranlwada)
Rajasthan,Jalore,Jalore
Rajasthan,Jalore,Sanchor
Rajasthan,Jalore,Bhinmal
Rajasthan,Jhalawar,Aklera
Rajasthan,Jhalawar,Dug
Rajasthan,Jhalawar,Khanpur
Rajasthan,Jhalawar,Bhawani Mandi
Rajasthan,Jhalawar,Jhalarapatan
Rajasthan,Jhalawar,Pidawa
Rajasthan,Jhalawar,Bhawani Mandi(Choumehla)
Rajasthan,Jhunjunu,Bisau
Rajasthan,Jhunjunu,Jhunjhunu
Rajasthan,Jhunjunu,Nawalgarh
Rajasthan,Jhunjunu,Chirwa
Rajasthan,Jodhpur,Bilara
Rajasthan,Jodhpur,Jodhpur(Grain)(Bhagat Ki Kothi)
Rajasthan,Jodhpur,Mathania
Rajasthan,Jodhpur,Jodhpur (Grain)(Mandor)
Rajasthan,Jodhpur,Jodhpur(Grain)(Phalodi)
Rajasthan,Jodhpur,Pipar City
Rajasthan,Jodhpur,Jodhpur(F&V)(Bhadwasia)
Rajasthan,Karauli,Hindoun
Rajasthan,Karauli,Karauli
Rajasthan,Kota,Itawa
Rajasthan,Kota,Kota(Mandana)
Rajasthan,Kota,Ramgang Mandi(Bapawarkala)
Rajasthan,Kota,Kota
Rajasthan,Kota,Manohararthana
Rajasthan,Kota,Ramgang Mandi(Samod)
Rajasthan,Kota,Kota (FV)
Rajasthan,Kota,Ramaganj Mandi
Rajasthan,Kota,Sultanpur
Rajasthan,Nagaur,Deedwana
Rajasthan,Nagaur,Kheenwsar
Rajasthan,Nagaur,Merta City
Rajasthan,Nagaur,Degana
Rajasthan,Nagaur,Kuchaman City
Rajasthan,Nagaur,Nagaur
Rajasthan,Nagaur,Jayal
Rajasthan,Pali,Jaitaran
Rajasthan,Pali,Rani
Rajasthan,Pali,Sojat Road
Rajasthan,Pali,Pali
Rajasthan,Pali,Sojat City
Rajasthan,Pali,Sumerpur
Rajasthan,Pratapgarh,Dhariyavad
Rajasthan,Rajasamand,Rajasamand
Rajasthan,Sikar,Fatehpur
Rajasthan,Sikar,Palsana
Rajasthan,Sikar,Sri Madhopur
Rajasthan,Sikar,Neem Ka Thana
Rajasthan,Sikar,Sikar
Rajasthan,Sikar,Surajgarh
Rajasthan,Sirohi,Abu Road
Rajasthan,Swai Madhopur,Gangapur City
Rajasthan,Swai Madhopur,Sawai Madhopur
Rajasthan,Tonk,Deoli
Rajasthan,Tonk,Niwai
Rajasthan,Tonk,Tonk
Rajasthan,Tonk,Dooni
Rajasthan,Tonk,Todaraisingh
Rajasthan,Tonk,Uniyara
Rajasthan,Tonk,Malpura
Rajasthan,Udaipur,Bassi
Rajasthan,Udaipur,Udaipur
Rajasthan,Udaipur,Udaipur(F&V)
Rajasthan,Udaipur,Choti Sadri
Sikkim,East,East Shikkim
Sikkim,East,Rangpo
Sikkim,East,Rangpo Check Post
Sikkim,North Sikkim (Mangan),Mangan
Sikkim,South Sikkim (Namchi),Melli
Sikkim,South Sikkim (Namchi),Namchi
Sikkim,West Sikkim (Gyalsing),Gyalsing
Tamil Nadu,Ariyalur,Andimadom
Tamil Nadu,Ariyalur,Ariyalur Market
Tamil Nadu,Ariyalur,Jayamkondam
Tamil Nadu,Coimbatore,Anaimalai
Tamil Nadu,Coimbatore,Negamam
Tamil Nadu,Coimbatore,Senjeri
Tamil Nadu,Coimbatore,Annur
Tamil Nadu,Coimbatore,Palladam
Tamil Nadu,Coimbatore,Sevur
